id	Word1	Word2	Pronunciation	Meaning	Translation	Extra1	Extra2	False	confidence
5396	自学	自學	zì xué	autoestudio	self-study		自学	False	0
5397	自言自语	自言自語	zì yán zì yǔ	soliloquiar; hablar con	soliloquize; talk to oneself		自言自语	False	0
5398	自在	自在	zì zài	gratis; cómodo; desenfrenado	free; comfortable; unrestrained		自在	False	0
5399	宗教	宗教	zōngjiào	religión	Religion		宗教	False	0
5400	总部	總部	zǒng bù	sede; cuartel general	headquarters; general headquarters		总部	False	0
5401	总经理	總經理	zǒng jīng lǐ	gerente general	general manager		总经理	False	0
5402	总监	總監	zǒng jiān	director; inspector jefe	director; chief inspector		总监	False	0
5403	总量	總量	zǒng liàng	total; toda la cantidad	total; all quantity		总量	False	0
5404	走私	走私	zǒusī	hacer contrabando	smuggle		走私	False	0
5405	奏	奏	zòu	jugar; reproducir música	play; play music		奏	False	0
5406	租金	租金	zū jīn	alquilar; alquiler	rent; rental		租金	False	0
5407	足	足	zú	pie; pierna; suficiente; amplio; suficiente; lleno; completamente; tanto como	foot; leg; sufficient; ample; enough; full; fully; as much as		足	False	0
5408	足以	足以	zúyǐ	suficiente	Enough		足以	False	0
5409	祖父	祖父	zǔfù	abuelo	grandfather		祖父	False	0
5410	族	族	zú	clan; carrera; nacionalidad	clan; race; nationality		族	False	0
5411	祖国	祖國	zǔguó	patria	Motherland		祖国	False	0
5412	祖母	祖母	zǔ mǔ	abuela	grandmother		祖母	False	0
5413	最终	最終	zuì zhōng	final; último	final; ultimate		最终	False	0
5414	罪	辠	zuì	pecado; delito; culpa; falla; culpa	sin; crime; guilt; fault; blame		罪	False	0
5415	钻	鑽	zuàn	diamante; joya; perforar	diamond; jewel; drill		钻	False	0
5416	罪恶	罪惡	zuì è	pecado; delito; demonio	sin; crime; evil		罪恶	False	0
5417	作	作	zuò	elevar; componer; pretender; afectar; sentir; convertirse en; escribiendo; trabajar	rise; compose; pretend; affect; feel; become; writing; work		作	False	0
5418	最佳	最佳	zuì jiā	óptimo; el mejor; óptimo	optimal; the best; optimum		最佳	False	0
5419	作废	作廢	zuòfèi	cancelar, en blanco	cancel, blank out		作废	False	0
5420	座谈会	座談會	zuò tán huì	foum; simposio; discusión informal	foum; symposium; informal discussion		座谈会	False	0
5421	作战	作戰	zuò zhàn	luchar; guerra; librar batalla; combate	fight; war; do battle; combat		作战	False	0
5422	阿拉伯语	阿拉伯語	ālābóyǔ	arábica	arabic		阿拉伯语	False	0
5423	哎	哎	āi	por qué	why		哎	False	0
5424	哀求	哀求	āiqiú	mendicidad	begging		哀求	False	0
5425	哎呀	哎呀	āiyā	ups	oops		哎呀	False	0
5426	挨家挨户	挨家挨戶	āijiāāihù	familiar	household		挨家挨户	False	0
5427	艾滋病	艾滋病	àizībìng	sida	aids		艾滋病	False	0
5428	癌	癌	ái	cáncer	cancer		癌	False	0
5429	癌症	癌症	áizhèng	cáncer	cancer		癌症	False	0
5430	爱不释手	愛不釋手	àibùshìshǒu	amar	love		爱不释手	False	0
5431	唉	唉	āi	bueno	well		唉	False	0
5432	爱理不理	愛理不理	àilǐbùlǐ	ignorar la razón	ignore the reason		爱理不理	False	0
5433	爱面子	愛面子	àimiànzi	rostro	face		爱面子	False	0
5434	爱惜	愛惜	àixī	apreciar	cherish		爱惜	False	0
5435	碍事	礙事	àishì	obstaculizar	hinders		碍事	False	0
5436	安定	安定	āndìng	estable	stable		安定	False	0
5437	安眠药	安眠藥	ānmiányào	pastilla para dormir	sleeping pill		安眠药	False	0
5438	安抚	安撫	ānfǔ	apaciguar	appease		安抚	False	0
5439	安稳	安穩	ānwěn	estable	stable		安稳	False	0
5440	安宁	安寧	ānníng	pacífico	peaceful		安宁	False	0
5441	按键	按鍵	ànjiàn	botón	button		按键	False	0
5442	按理说	按理說	ànlǐshuō	en teoria	in theory		按理说	False	0
5443	安逸	安逸	ānyì	cómodo	comfortable		安逸	False	0
5444	安心	安心	ānxīn	estar a gusto	be at ease		安心	False	0
5445	案件	案件	ànjiàn	caso	case		案件	False	0
5446	暗地里	暗地裡	àndìli	secretamente	secretly		暗地里	False	0
5447	暗中	暗中	ànzhōng	secretamente	secretly		暗中	False	0
5448	按说	按說	ànshuō	de acuerdo con	in accordance with		按说	False	0
5449	凹	凹	āo	cóncavo	concave		凹	False	0
5450	昂贵	昂貴	ángguì	caro	expensive		昂贵	False	0
5451	熬	熬	áo	hervir	boil		熬	False	0
5452	傲	傲	ào	orgulloso	proud		傲	False	0
5453	暗杀	暗殺	ànshā	asesinar	assassinate		暗杀	False	0
5454	熬夜	熬夜	áoyè	permanecer de pié	stay up		熬夜	False	0
5455	奥秘	奧祕	àomì	misterioso	mysterious		奥秘	False	0
5456	傲慢	傲慢	àomàn	arrogante	arrogant		傲慢	False	0
5457	八卦	八卦	bāguà	chisme	gossip		八卦	False	0
5458	巴不得	巴不得	bābude	ansioso	anxious		巴不得	False	0
5459	奥运会	奧運會	àoyùnhuì	juegos olímpicos	olympic games		奥运会	False	0
5460	扒	扒	bā	levantar	pick up		扒	False	0
5461	芭蕾	芭蕾	bālěi	ballet	ballet		芭蕾	False	0
5462	把柄	把柄	bǎbǐng	manejar	handle		把柄	False	0
5463	把关	把關	bǎguān	controlar	check		把关	False	0
5464	把手	把手	bǎshǒu	manejar	handle		把手	False	0
5465	罢免	罷免	bàmiǎn	recordar	recall		罢免	False	0
5466	靶子	靶子	bǎzi	objetivo	target		靶子	False	0
5467	坝	壩	bà	presa	dam		坝	False	0
5468	罢休	罷休	bàxiū	abandonar	give up		罢休	False	0
5469	掰	掰	bāi	ser	be		掰	False	0
5470	白白	白白	báibái	en vano	in vain		白白	False	0
5471	霸占	霸佔	bàzhàn	dominar	dominate		霸占	False	0
5472	百分比	百分比	bǎifēnbǐ	porcentaje	percentage		百分比	False	0
5473	百科全书	百科全書	bǎikēquánshū	enciclopedia	encyclopedia		百科全书	False	0
5474	柏树	柏樹	bǎishù	arbol ciprés	cypress tree		柏树	False	0
5475	百合	百合	bǎihé	lirio	lily		百合	False	0
5476	摆放	擺放	bǎifàng	lugar	place		摆放	False	0
5477	摆设	擺設	bǎishe	decoración	decoration		摆设	False	0
5478	摆平	擺平	bǎipíng	colocar	set		摆平	False	0
5479	拜会	拜會	bàihuì	llamar	call		拜会	False	0
5480	拜年	拜年	bàinián	pagar una llamada de año nuevo	pay a new year call		拜年	False	0
5481	拜托	拜託	bàituō	preguntar	ask		拜托	False	0
5482	扳	扳	bān	jalar	pull		扳	False	0
5483	拜见	拜見	bàijiàn	ver	see		拜见	False	0
5484	颁发	頒發	bānfā	presencia	presence		颁发	False	0
5485	颁奖	頒獎	bānjiǎng	otorgar	award		颁奖	False	0
5486	颁布	頒布	bānbù	promulgar	promulgate		颁布	False	0
5487	斑点	斑點	bāndiǎn	lugar	spot		斑点	False	0
5488	搬迁	搬遷	bānqiān	mover	move		搬迁	False	0
5489	办不到	辦不到	bànbudào	no poder hacer	not be able to do		办不到	False	0
5490	半边天	半邊天	bànbiāntiān	la mitad del cielo	half of the sky		半边天	False	0
5491	板块	板塊	bǎnkuài	sección	section		板块	False	0
5492	半场	半場	bànchǎng	medio tiempo	halftime		半场	False	0
5493	半岛	半島	bàndǎo	península	peninsula		半岛	False	0
5494	半路	半路	bànlù	medio camino	halfway		半路	False	0
5495	半数	半數	bànshù	medio	half		半数	False	0
5496	半途而废	半途而廢	bàntúérfèi	renunciar a la mitad	give up halfway		半途而废	False	0
5497	半信半疑	半信半疑	bànxìnbànyí	dudoso	doubtful		半信半疑	False	0
5498	半真半假	半真半假	bànzhēnbànjiǎ	medio fake	half -fake		半真半假	False	0
5499	伴	伴	bàn	acompañar	accompany		伴	False	0
5500	扮	扮	bàn	vestirse	dress up		扮	False	0
5501	伴侣	伴侶	bànlǚ	compañero	companion		伴侣	False	0
5502	伴随	伴隨	bànsuí	acompañar	accompany		伴随	False	0
5503	伴奏	伴奏	bànzòu	acompañamiento	accompaniment		伴奏	False	0
5504	帮手	幫手	bāngshǒu	ayudante	helper		帮手	False	0
5505	绑	綁	bǎng	atar	tie		绑	False	0
5506	拌	拌	bàn	mezcla	mix		拌	False	0
5507	绑架	綁架	bǎngjià	secuestro	abduction		绑架	False	0
5508	榜样	榜樣	bǎngyàng	ejemplo	example		榜样	False	0
5509	包袱	包袱	bāofu	carga	burden		包袱	False	0
5510	棒球	棒球	bàngqiú	béisbol	baseball		棒球	False	0
5511	磅	磅	bàng	libra	pound		磅	False	0
5512	包容	包容	bāoróng	tolerar	tolerate		包容	False	0
5513	包扎	包紮	bāozā	vendaje	bandage		包扎	False	0
5514	剥	剝	bō	cáscara	peel		剥	False	0
5515	煲	煲	bāo	maceta	pot		煲	False	0
5516	饱和	飽和	bǎohé	saturación	saturation		饱和	False	0
5517	饱满	飽滿	bǎomǎn	lleno	full		饱满	False	0
5518	宝藏	寶藏	bǎozàng	tesoro	treasure		宝藏	False	0
5519	保管	保管	bǎoguǎn	custodia	custody		保管	False	0
5520	保姆	保姆	bǎomǔ	niñera	nanny		保姆	False	0
5521	宝库	寶庫	bǎokù	casa del tesoro	treasure house		宝库	False	0
5522	保暖	保暖	bǎonuǎn	mantener caliente	keep warm		保暖	False	0
5523	保鲜	保鮮	bǎoxiān	preservación	preservation		保鲜	False	0
5524	保修	保修	bǎoxiū	garantía	warranty		保修	False	0
5525	保佑	保佑	bǎoyòu	bendecir	bless		保佑	False	0
5526	保障	保障	bǎozhàng	asegurar	assure		保障	False	0
5527	保质期	保質期	bǎozhìqī	duración	shelf life		保质期	False	0
5528	保重	保重	bǎozhòng	cuídate	take care of yourself		保重	False	0
5529	报	報	bào	periódico; diario; informe; telegrama	newspaper; periodical; journal; report; telegram		报	False	0
5530	堡垒	堡壘	bǎolěi	fortaleza	fortress		堡垒	False	0
5531	报仇	報仇	bàochóu	venganza	revenge		报仇	False	0
5532	报酬	報酬	bàochóu	remuneración	remuneration		报酬	False	0
5533	报废	報廢	bàofèi	desechado	scrapped		报废	False	0
5534	报社	報社	bàoshè	periódico	newspaper		报社	False	0
5535	报亭	報亭	bàotíng	pabellón de periódico	newspaper pavilion		报亭	False	0
5536	报复	報復	bàofù	venganza	revenge		报复	False	0
5537	报销	報銷	bàoxiāo	reembolsar	to reimburse		报销	False	0
5538	抱负	抱負	bàofù	ambición	ambition		抱负	False	0
5539	豹	豹	bào	leopardo	leopard		豹	False	0
5540	暴风骤雨	暴風驟雨	bàofēngzhòuyǔ	huracán	hurricane		暴风骤雨	False	0
5541	暴利	暴利	bàolì	grandes ganancias	huge profits		暴利	False	0
5542	暴躁	暴躁	bàozào	irritable	irritable		暴躁	False	0
5543	曝光	曝光	bàoguāng	exposición	exposure		曝光	False	0
5544	爆冷门	爆冷門	bàolěngmén	explosión	burst		爆冷门	False	0
5545	爆竹	爆竹	bàozhú	petardo	firecracker		爆竹	False	0
5546	悲哀	悲哀	bēiāi	pena	sorrow		悲哀	False	0
5547	爆满	爆滿	bàomǎn	lleno	full		爆满	False	0
5548	悲观	悲觀	bēiguān	pesimista	pessimistic		悲观	False	0
5549	悲欢离合	悲歡離合	bēihuānlíhé	tristante y feliz	sorrowful and happy		悲欢离合	False	0
5550	卑鄙	卑鄙	bēibǐ	significar	mean		卑鄙	False	0
5551	悲痛	悲痛	bēitòng	pena	sorrow		悲痛	False	0
5552	碑	碑	bēi	monumento	monument		碑	False	0
5553	贝壳	貝殼	bèiké	caparazón	shell		贝壳	False	0
5554	备课	備課	bèikè	preparación	preparation		备课	False	0
5555	备受	備受	bèishòu	sufrir	suffer		备受	False	0
5556	背面	背面	bèimiàn	atrás	back		背面	False	0
5557	备用	備用	bèiyòng	repuesto	spare		备用	False	0
5558	背诵	背誦	bèisòng	recitar	recite		背诵	False	0
5559	背叛	背叛	bèipàn	traicionar	betray		背叛	False	0
5560	被捕	被捕	bèibǔ	arrestar	arrest		被捕	False	0
5561	奔赴	奔赴	bēnfù	ir	go		奔赴	False	0
5562	奔波	奔波	bēnbō	corre alrededor	run around		奔波	False	0
5563	本分	本分	běnfèn	deber	duty		本分	False	0
5564	本能	本能	běnnéng	instinto	instinct		本能	False	0
5565	本钱	本錢	běnqián	capital	capital		本钱	False	0
5566	本性	本性	běnxìng	naturaleza	nature		本性	False	0
5567	本着	本著	běnzhe	ser	be		本着	False	0
5568	本意	本意	běnyì	intención original	original intention		本意	False	0
5569	奔	逩	bēn	correr	run		奔	False	0
5570	笨蛋	笨蛋	bèndàn	tonto	fool		笨蛋	False	0
5571	笨重	笨重	bènzhòng	voluminoso	bulky		笨重	False	0
5572	崩溃	崩潰	bēngkuì	colapsar	collapse		崩溃	False	0
5573	绷带	繃帶	bēngdài	vendaje	bandage		绷带	False	0
5574	绷	繃	bēng	estirar	stretch		绷	False	0
5575	本色	本色	běnshǎi	color	color		本色	False	0
5576	逼近	逼近	bījìn	acercarse	approach		逼近	False	0
5577	蹦	蹦	bèng	saltar	jump		蹦	False	0
5578	逼迫	逼迫	bīpò	fuerza	force		逼迫	False	0
5579	比比皆是	比比皆是	bǐbǐjiēshì	abundar	abound		比比皆是	False	0
5580	逼真	逼真	bīzhēn	natural	lifelike		逼真	False	0
5581	鼻涕	鼻涕	bítì	nariz	nose		鼻涕	False	0
5582	比不上	比不上	bǐbùshàng	no comparar	not compare		比不上	False	0
5583	比起	比起	bǐqǐ	comparar	compare		比起	False	0
5584	比试	比試	bǐshì	prueba	test		比试	False	0
5585	比喻	比喻	bǐyù	símil	simile		比喻	False	0
5586	鄙视	鄙視	bǐshì	despreciar	despise		鄙视	False	0
5587	必不可少	必不可少	bìbùkěshǎo	básico	essential		必不可少	False	0
5588	必定	必定	bìdìng	debe	must		必定	False	0
5589	碧绿	碧綠	bìlǜ	verde	green		碧绿	False	0
5590	弊病	弊病	bìbìng	desventaja	disadvantage		弊病	False	0
5591	弊端	弊端	bìduān	desventaja	disadvantage		弊端	False	0
5592	避难	避難	bìnàn	refugio	refuge		避难	False	0
5593	壁画	壁畫	bìhuà	mural	mural		壁画	False	0
5594	避暑	避暑	bìshǔ	calor de verano	summer heat		避暑	False	0
5595	边界	邊界	biānjiè	perímetro	boundary		边界	False	0
5596	边疆	邊疆	biānjiāng	frontera	frontier		边疆	False	0
5597	边远	邊遠	biānyuǎn	remoto	remote		边远	False	0
5598	编剧	編劇	biānjù	guionista	screenwriter		编剧	False	0
5599	编号	編號	biānhào	número de serie	serial number		编号	False	0
5600	编写	編寫	biānxiě	escribir	write		编写	False	0
5601	编造	編造	biānzào	fabricar	fabricate		编造	False	0
5602	编排	編排	biānpái	arreglar	arrange		编排	False	0
5603	鞭策	鞭策	biāncè	estimular	spur		鞭策	False	0
5604	鞭炮	鞭炮	biānpào	petardo	firecracker		鞭炮	False	0
5605	变革	變革	biàngé	cambiar	change		变革	False	0
5606	贬值	貶值	biǎnzhí	depreciar	depreciate		贬值	False	0
5607	变迁	變遷	biànqiān	cambiar	change		变迁	False	0
5608	变异	變異	biànyì	mutaciones	mutations		变异	False	0
5609	变幻莫测	變幻莫測	biànhuànmòcè	impredecible	unpredictable		变幻莫测	False	0
5610	便道	便道	biàn dào	acera	sidewalk		便道	False	0
5611	变质	變質	biànzhì	deteriorarse	deteriorate		变质	False	0
5612	便饭	便飯	biànfàn	probabilidad	potluck		便饭	False	0
5613	便利店	便利店	biànlìdiàn	tienda de conveniencia	convenience store		便利店	False	0
5614	便捷	便捷	biànjié	conveniente	convenient		便捷	False	0
5615	辨别	辨別	biànbié	distinguir	distinguish		辨别	False	0
5616	遍布	遍布	biànbù	por todas partes	all over		遍布	False	0
5617	辨认	辨認	biànrèn	identificar	identify		辨认	False	0
5618	辩	辯	biàn	debate	debate		辩	False	0
5619	辩护	辯護	biànhù	defender	defend		辩护	False	0
5620	辫子	辮子	biànzi	trenza	braid		辫子	False	0
5621	辩解	辯解	biànjiě	disculpar	excuse		辩解	False	0
5622	标榜	標榜	biāobǎng	lucir	flaunt		标榜	False	0
5623	标	標	biāo	ofertas	bidding		标	False	0
5624	标本	標本	biāoběn	muestra	specimen		标本	False	0
5625	标签	標籤	biāoqiān	etiqueta	label		标签	False	0
5626	标示	標示	biāoshì	etiqueta	label		标示	False	0
5627	标语	標語	biāoyǔ	eslogan	slogan		标语	False	0
5628	飙升	飆升	biāoshēng	aumento	surge		飙升	False	0
5629	标致	標致	biāozhi	peugeot	peugeot		标致	False	0
5630	表白	表白	biǎobái	confesar	confess		表白	False	0
5631	表决	表決	biǎojué	votar	vote		表决	False	0
5632	表述	表述	biǎoshù	expresar	express		表述	False	0
5633	表率	表率	biǎoshuài	ejemplo	example		表率	False	0
5634	表彰	表彰	biǎozhāng	elogio	commendation		表彰	False	0
5635	憋	憋	biē	aguantar	hold back		憋	False	0
5636	别具匠心	彆具匠心	biéjùjiàngxīn	ingenioso	ingenious		别具匠心	False	0
